Parameters transmitter:
Bitrate: 960
Baudrate: 240
Bits per symbol: 4
Modulation: DP_QPSK
N bits: 32768
N samples: 65536
N samples per bits: 2
N samples per sym: 8
N symbols: 8192
df: 2.92969e+07
dt: 5.20833e-13

 f[i] ; t[i] 
8.29863e+11;3.18198e-08
8.29893e+11;3.18203e-08
8.29922e+11;3.18208e-08
8.29951e+11;3.18214e-08
8.2998e+11;3.18219e-08
8.3001e+11;3.18224e-08
8.30039e+11;3.18229e-08
8.30068e+11;3.18234e-08
8.30098e+11;3.1824e-08
8.30127e+11;3.18245e-08
8.30156e+11;3.1825e-08
8.30186e+11;3.18255e-08
8.30215e+11;3.1826e-08
8.30244e+11;3.18266e-08
8.30273e+11;3.18271e-08
8.30303e+11;3.18276e-08
8.30332e+11;3.18281e-08
8.30361e+11;3.18286e-08
8.30391e+11;3.18292e-08
8.3042e+11;3.18297e-08
8.30449e+11;3.18302e-08
8.30479e+11;3.18307e-08
8.30508e+11;3.18313e-08
8.30537e+11;3.18318e-08
8.30566e+11;3.18323e-08
8.30596e+11;3.18328e-08
8.30625e+11;3.18333e-08
8.30654e+11;3.18339e-08
8.30684e+11;3.18344e-08
8.30713e+11;3.18349e-08
8.30742e+11;3.18354e-08
8.30771e+11;3.18359e-08
8.30801e+11;3.18365e-08
8.3083e+11;3.1837e-08
8.30859e+11;3.18375e-08
8.30889e+11;3.1838e-08
8.30918e+11;3.18385e-08
8.30947e+11;3.18391e-08
8.30977e+11;3.18396e-08
8.31006e+11;3.18401e-08
8.31035e+11;3.18406e-08
8.31064e+11;3.18411e-08
8.31094e+11;3.18417e-08
8.31123e+11;3.18422e-08
8.31152e+11;3.18427e-08
8.31182e+11;3.18432e-08
8.31211e+11;3.18438e-08
8.3124e+11;3.18443e-08
8.3127e+11;3.18448e-08
8.31299e+11;3.18453e-08
8.31328e+11;3.18458e-08
8.31357e+11;3.18464e-08
8.31387e+11;3.18469e-08
8.31416e+11;3.18474e-08
8.31445e+11;3.18479e-08
8.31475e+11;3.18484e-08
8.31504e+11;3.1849e-08
8.31533e+11;3.18495e-08
8.31562e+11;3.185e-08
8.31592e+11;3.18505e-08
8.31621e+11;3.1851e-08
8.3165e+11;3.18516e-08
8.3168e+11;3.18521e-08
8.31709e+11;3.18526e-08
8.31738e+11;3.18531e-08
8.31768e+11;3.18536e-08
8.31797e+11;3.18542e-08
8.31826e+11;3.18547e-08
8.31855e+11;3.18552e-08
8.31885e+11;3.18557e-08
8.31914e+11;3.18563e-08
8.31943e+11;3.18568e-08
8.31973e+11;3.18573e-08
8.32002e+11;3.18578e-08
8.32031e+11;3.18583e-08
8.32061e+11;3.18589e-08
8.3209e+11;3.18594e-08
8.32119e+11;3.18599e-08
8.32148e+11;3.18604e-08
8.32178e+11;3.18609e-08
8.32207e+11;3.18615e-08
8.32236e+11;3.1862e-08
8.32266e+11;3.18625e-08
8.32295e+11;3.1863e-08
8.32324e+11;3.18635e-08
8.32354e+11;3.18641e-08
8.32383e+11;3.18646e-08
8.32412e+11;3.18651e-08
8.32441e+11;3.18656e-08
8.32471e+11;3.18661e-08
8.325e+11;3.18667e-08
8.32529e+11;3.18672e-08
8.32559e+11;3.18677e-08
8.32588e+11;3.18682e-08
8.32617e+11;3.18687e-08
8.32646e+11;3.18693e-08
8.32676e+11;3.18698e-08
8.32705e+11;3.18703e-08
8.32734e+11;3.18708e-08
8.32764e+11;3.18714e-08
8.32793e+11;3.18719e-08
8.32822e+11;3.18724e-08
8.32852e+11;3.18729e-08
8.32881e+11;3.18734e-08
8.3291e+11;3.1874e-08
8.32939e+11;3.18745e-08
8.32969e+11;3.1875e-08
8.32998e+11;3.18755e-08
8.33027e+11;3.1876e-08
8.33057e+11;3.18766e-08
8.33086e+11;3.18771e-08
8.33115e+11;3.18776e-08
8.33145e+11;3.18781e-08
8.33174e+11;3.18786e-08
8.33203e+11;3.18792e-08
8.33232e+11;3.18797e-08
8.33262e+11;3.18802e-08
8.33291e+11;3.18807e-08
8.3332e+11;3.18812e-08
8.3335e+11;3.18818e-08
8.33379e+11;3.18823e-08
8.33408e+11;3.18828e-08
8.33438e+11;3.18833e-08
8.33467e+11;3.18839e-08
8.33496e+11;3.18844e-08
8.33525e+11;3.18849e-08
8.33555e+11;3.18854e-08
8.33584e+11;3.18859e-08
8.33613e+11;3.18865e-08
8.33643e+11;3.1887e-08
8.33672e+11;3.18875e-08
8.33701e+11;3.1888e-08
8.3373e+11;3.18885e-08
8.3376e+11;3.18891e-08
8.33789e+11;3.18896e-08
8.33818e+11;3.18901e-08
8.33848e+11;3.18906e-08
8.33877e+11;3.18911e-08
8.33906e+11;3.18917e-08
8.33936e+11;3.18922e-08
8.33965e+11;3.18927e-08
8.33994e+11;3.18932e-08
8.34023e+11;3.18938e-08
8.34053e+11;3.18943e-08
8.34082e+11;3.18948e-08
8.34111e+11;3.18953e-08
8.34141e+11;3.18958e-08
8.3417e+11;3.18964e-08
8.34199e+11;3.18969e-08
8.34229e+11;3.18974e-08
8.34258e+11;3.18979e-08
8.34287e+11;3.18984e-08
8.34316e+11;3.1899e-08
8.34346e+11;3.18995e-08
8.34375e+11;3.19e-08
8.34404e+11;3.19005e-08
8.34434e+11;3.1901e-08
8.34463e+11;3.19016e-08
8.34492e+11;3.19021e-08
8.34521e+11;3.19026e-08
8.34551e+11;3.19031e-08
8.3458e+11;3.19036e-08
8.34609e+11;3.19042e-08
8.34639e+11;3.19047e-08
8.34668e+11;3.19052e-08
8.34697e+11;3.19057e-08
8.34727e+11;3.19063e-08
8.34756e+11;3.19068e-08
8.34785e+11;3.19073e-08
8.34814e+11;3.19078e-08
8.34844e+11;3.19083e-08
8.34873e+11;3.19089e-08
8.34902e+11;3.19094e-08
8.34932e+11;3.19099e-08
8.34961e+11;3.19104e-08
8.3499e+11;3.19109e-08
8.3502e+11;3.19115e-08
8.35049e+11;3.1912e-08
8.35078e+11;3.19125e-08
8.35107e+11;3.1913e-08
8.35137e+11;3.19135e-08
8.35166e+11;3.19141e-08
8.35195e+11;3.19146e-08
8.35225e+11;3.19151e-08
8.35254e+11;3.19156e-08
8.35283e+11;3.19161e-08
8.35312e+11;3.19167e-08
8.35342e+11;3.19172e-08
8.35371e+11;3.19177e-08
8.354e+11;3.19182e-08
8.3543e+11;3.19188e-08
8.35459e+11;3.19193e-08
8.35488e+11;3.19198e-08
8.35518e+11;3.19203e-08
8.35547e+11;3.19208e-08
8.35576e+11;3.19214e-08
8.35605e+11;3.19219e-08
8.35635e+11;3.19224e-08
8.35664e+11;3.19229e-08
8.35693e+11;3.19234e-08
8.35723e+11;3.1924e-08
8.35752e+11;3.19245e-08
8.35781e+11;3.1925e-08
8.35811e+11;3.19255e-08
8.3584e+11;3.1926e-08
8.35869e+11;3.19266e-08
8.35898e+11;3.19271e-08
8.35928e+11;3.19276e-08
8.35957e+11;3.19281e-08
8.35986e+11;3.19286e-08
8.36016e+11;3.19292e-08
8.36045e+11;3.19297e-08
8.36074e+11;3.19302e-08
8.36104e+11;3.19307e-08
8.36133e+11;3.19313e-08
8.36162e+11;3.19318e-08
8.36191e+11;3.19323e-08
8.36221e+11;3.19328e-08
8.3625e+11;3.19333e-08
8.36279e+11;3.19339e-08
8.36309e+11;3.19344e-08
8.36338e+11;3.19349e-08
8.36367e+11;3.19354e-08
8.36396e+11;3.19359e-08
8.36426e+11;3.19365e-08
8.36455e+11;3.1937e-08
8.36484e+11;3.19375e-08
8.36514e+11;3.1938e-08
8.36543e+11;3.19385e-08
8.36572e+11;3.19391e-08
8.36602e+11;3.19396e-08
8.36631e+11;3.19401e-08
8.3666e+11;3.19406e-08
8.36689e+11;3.19411e-08
8.36719e+11;3.19417e-08
8.36748e+11;3.19422e-08
8.36777e+11;3.19427e-08
8.36807e+11;3.19432e-08
8.36836e+11;3.19438e-08
8.36865e+11;3.19443e-08
8.36895e+11;3.19448e-08
8.36924e+11;3.19453e-08
8.36953e+11;3.19458e-08
8.36982e+11;3.19464e-08
8.37012e+11;3.19469e-08
8.37041e+11;3.19474e-08
8.3707e+11;3.19479e-08
8.371e+11;3.19484e-08
8.37129e+11;3.1949e-08
8.37158e+11;3.19495e-08
8.37188e+11;3.195e-08
8.37217e+11;3.19505e-08
8.37246e+11;3.1951e-08
8.37275e+11;3.19516e-08
8.37305e+11;3.19521e-08
8.37334e+11;3.19526e-08
8.37363e+11;3.19531e-08
8.37393e+11;3.19536e-08
8.37422e+11;3.19542e-08
8.37451e+11;3.19547e-08
8.3748e+11;3.19552e-08
8.3751e+11;3.19557e-08
8.37539e+11;3.19562e-08
8.37568e+11;3.19568e-08
8.37598e+11;3.19573e-08
8.37627e+11;3.19578e-08
8.37656e+11;3.19583e-08
8.37686e+11;3.19589e-08
8.37715e+11;3.19594e-08
8.37744e+11;3.19599e-08
8.37773e+11;3.19604e-08
8.37803e+11;3.19609e-08
8.37832e+11;3.19615e-08
8.37861e+11;3.1962e-08
8.37891e+11;3.19625e-08
8.3792e+11;3.1963e-08
8.37949e+11;3.19635e-08
8.37979e+11;3.19641e-08
8.38008e+11;3.19646e-08
8.38037e+11;3.19651e-08
8.38066e+11;3.19656e-08
8.38096e+11;3.19661e-08
8.38125e+11;3.19667e-08
8.38154e+11;3.19672e-08
8.38184e+11;3.19677e-08
8.38213e+11;3.19682e-08
8.38242e+11;3.19687e-08
8.38271e+11;3.19693e-08
8.38301e+11;3.19698e-08
8.3833e+11;3.19703e-08
8.38359e+11;3.19708e-08
8.38389e+11;3.19714e-08
8.38418e+11;3.19719e-08
8.38447e+11;3.19724e-08
8.38477e+11;3.19729e-08
8.38506e+11;3.19734e-08
8.38535e+11;3.1974e-08
8.38564e+11;3.19745e-08
8.38594e+11;3.1975e-08
8.38623e+11;3.19755e-08
8.38652e+11;3.1976e-08
8.38682e+11;3.19766e-08
8.38711e+11;3.19771e-08
8.3874e+11;3.19776e-08
8.3877e+11;3.19781e-08
8.38799e+11;3.19786e-08
8.38828e+11;3.19792e-08
8.38857e+11;3.19797e-08
8.38887e+11;3.19802e-08
8.38916e+11;3.19807e-08
8.38945e+11;3.19813e-08
8.38975e+11;3.19818e-08
8.39004e+11;3.19823e-08
8.39033e+11;3.19828e-08
8.39062e+11;3.19833e-08
8.39092e+11;3.19839e-08
8.39121e+11;3.19844e-08
8.3915e+11;3.19849e-08
8.3918e+11;3.19854e-08
8.39209e+11;3.19859e-08
8.39238e+11;3.19865e-08
8.39268e+11;3.1987e-08
8.39297e+11;3.19875e-08
8.39326e+11;3.1988e-08
8.39355e+11;3.19885e-08
8.39385e+11;3.19891e-08
8.39414e+11;3.19896e-08
8.39443e+11;3.19901e-08
8.39473e+11;3.19906e-08
8.39502e+11;3.19911e-08
8.39531e+11;3.19917e-08
8.39561e+11;3.19922e-08
8.3959e+11;3.19927e-08
8.39619e+11;3.19932e-08
8.39648e+11;3.19938e-08
8.39678e+11;3.19943e-08
8.39707e+11;3.19948e-08
8.39736e+11;3.19953e-08
8.39766e+11;3.19958e-08
8.39795e+11;3.19964e-08
8.39824e+11;3.19969e-08
8.39854e+11;3.19974e-08
8.39883e+11;3.19979e-08
8.39912e+11;3.19984e-08
8.39941e+11;3.1999e-08
8.39971e+11;3.19995e-08
8.4e+11;3.2e-08
8.40029e+11;3.20005e-08
8.40059e+11;3.2001e-08
8.40088e+11;3.20016e-08
8.40117e+11;3.20021e-08
8.40146e+11;3.20026e-08
8.40176e+11;3.20031e-08
8.40205e+11;3.20036e-08
8.40234e+11;3.20042e-08
8.40264e+11;3.20047e-08
8.40293e+11;3.20052e-08
8.40322e+11;3.20057e-08
8.40352e+11;3.20063e-08
8.40381e+11;3.20068e-08
8.4041e+11;3.20073e-08
8.40439e+11;3.20078e-08
8.40469e+11;3.20083e-08
8.40498e+11;3.20089e-08
8.40527e+11;3.20094e-08
8.40557e+11;3.20099e-08
8.40586e+11;3.20104e-08
8.40615e+11;3.20109e-08
8.40645e+11;3.20115e-08
8.40674e+11;3.2012e-08
8.40703e+11;3.20125e-08
8.40732e+11;3.2013e-08
8.40762e+11;3.20135e-08
8.40791e+11;3.20141e-08
8.4082e+11;3.20146e-08
8.4085e+11;3.20151e-08
8.40879e+11;3.20156e-08
8.40908e+11;3.20161e-08
8.40938e+11;3.20167e-08
8.40967e+11;3.20172e-08
8.40996e+11;3.20177e-08
8.41025e+11;3.20182e-08
8.41055e+11;3.20188e-08
8.41084e+11;3.20193e-08
8.41113e+11;3.20198e-08
8.41143e+11;3.20203e-08
8.41172e+11;3.20208e-08
8.41201e+11;3.20214e-08
8.4123e+11;3.20219e-08
8.4126e+11;3.20224e-08
8.41289e+11;3.20229e-08
8.41318e+11;3.20234e-08
8.41348e+11;3.2024e-08
8.41377e+11;3.20245e-08
8.41406e+11;3.2025e-08
8.41436e+11;3.20255e-08
8.41465e+11;3.2026e-08
8.41494e+11;3.20266e-08
8.41523e+11;3.20271e-08
8.41553e+11;3.20276e-08
8.41582e+11;3.20281e-08
8.41611e+11;3.20286e-08
8.41641e+11;3.20292e-08
8.4167e+11;3.20297e-08
8.41699e+11;3.20302e-08
8.41729e+11;3.20307e-08
8.41758e+11;3.20313e-08
8.41787e+11;3.20318e-08
8.41816e+11;3.20323e-08
8.41846e+11;3.20328e-08
8.41875e+11;3.20333e-08
8.41904e+11;3.20339e-08
8.41934e+11;3.20344e-08
8.41963e+11;3.20349e-08
8.41992e+11;3.20354e-08
8.42021e+11;3.20359e-08
8.42051e+11;3.20365e-08
8.4208e+11;3.2037e-08
8.42109e+11;3.20375e-08
8.42139e+11;3.2038e-08
8.42168e+11;3.20385e-08
8.42197e+11;3.20391e-08
8.42227e+11;3.20396e-08
8.42256e+11;3.20401e-08
8.42285e+11;3.20406e-08
8.42314e+11;3.20411e-08
8.42344e+11;3.20417e-08
8.42373e+11;3.20422e-08
8.42402e+11;3.20427e-08
8.42432e+11;3.20432e-08
8.42461e+11;3.20437e-08
8.4249e+11;3.20443e-08
8.4252e+11;3.20448e-08
8.42549e+11;3.20453e-08
8.42578e+11;3.20458e-08
8.42607e+11;3.20464e-08
8.42637e+11;3.20469e-08
8.42666e+11;3.20474e-08
8.42695e+11;3.20479e-08
8.42725e+11;3.20484e-08
8.42754e+11;3.2049e-08
8.42783e+11;3.20495e-08
8.42812e+11;3.205e-08
8.42842e+11;3.20505e-08
8.42871e+11;3.2051e-08
8.429e+11;3.20516e-08
8.4293e+11;3.20521e-08
8.42959e+11;3.20526e-08
8.42988e+11;3.20531e-08
8.43018e+11;3.20536e-08
8.43047e+11;3.20542e-08
8.43076e+11;3.20547e-08
8.43105e+11;3.20552e-08
8.43135e+11;3.20557e-08
8.43164e+11;3.20562e-08
8.43193e+11;3.20568e-08
8.43223e+11;3.20573e-08
8.43252e+11;3.20578e-08
8.43281e+11;3.20583e-08
8.43311e+11;3.20589e-08
8.4334e+11;3.20594e-08
8.43369e+11;3.20599e-08
8.43398e+11;3.20604e-08
8.43428e+11;3.20609e-08
8.43457e+11;3.20615e-08
8.43486e+11;3.2062e-08
8.43516e+11;3.20625e-08
8.43545e+11;3.2063e-08
8.43574e+11;3.20635e-08
8.43604e+11;3.20641e-08
8.43633e+11;3.20646e-08
8.43662e+11;3.20651e-08
8.43691e+11;3.20656e-08
8.43721e+11;3.20661e-08
8.4375e+11;3.20667e-08
8.43779e+11;3.20672e-08
8.43809e+11;3.20677e-08
8.43838e+11;3.20682e-08
8.43867e+11;3.20688e-08
8.43896e+11;3.20693e-08
8.43926e+11;3.20698e-08
8.43955e+11;3.20703e-08
8.43984e+11;3.20708e-08
8.44014e+11;3.20714e-08
8.44043e+11;3.20719e-08
8.44072e+11;3.20724e-08
8.44102e+11;3.20729e-08
8.44131e+11;3.20734e-08
8.4416e+11;3.2074e-08
8.44189e+11;3.20745e-08
8.44219e+11;3.2075e-08
8.44248e+11;3.20755e-08
8.44277e+11;3.2076e-08
8.44307e+11;3.20766e-08
8.44336e+11;3.20771e-08
8.44365e+11;3.20776e-08
8.44395e+11;3.20781e-08
8.44424e+11;3.20786e-08
8.44453e+11;3.20792e-08
8.44482e+11;3.20797e-08
8.44512e+11;3.20802e-08
8.44541e+11;3.20807e-08
8.4457e+11;3.20813e-08
8.446e+11;3.20818e-08
8.44629e+11;3.20823e-08
8.44658e+11;3.20828e-08
8.44688e+11;3.20833e-08
8.44717e+11;3.20839e-08
8.44746e+11;3.20844e-08
8.44775e+11;3.20849e-08
8.44805e+11;3.20854e-08
8.44834e+11;3.20859e-08
8.44863e+11;3.20865e-08
8.44893e+11;3.2087e-08
8.44922e+11;3.20875e-08
8.44951e+11;3.2088e-08
8.4498e+11;3.20885e-08
8.4501e+11;3.20891e-08
8.45039e+11;3.20896e-08
8.45068e+11;3.20901e-08
8.45098e+11;3.20906e-08
8.45127e+11;3.20911e-08
8.45156e+11;3.20917e-08
8.45186e+11;3.20922e-08
8.45215e+11;3.20927e-08
8.45244e+11;3.20932e-08
8.45273e+11;3.20938e-08
8.45303e+11;3.20943e-08
8.45332e+11;3.20948e-08
8.45361e+11;3.20953e-08
8.45391e+11;3.20958e-08
8.4542e+11;3.20964e-08
8.45449e+11;3.20969e-08
8.45479e+11;3.20974e-08
8.45508e+11;3.20979e-08
8.45537e+11;3.20984e-08
8.45566e+11;3.2099e-08
8.45596e+11;3.20995e-08
8.45625e+11;3.21e-08
8.45654e+11;3.21005e-08
8.45684e+11;3.2101e-08
8.45713e+11;3.21016e-08
8.45742e+11;3.21021e-08
8.45771e+11;3.21026e-08
8.45801e+11;3.21031e-08
8.4583e+11;3.21036e-08
8.45859e+11;3.21042e-08
8.45889e+11;3.21047e-08
8.45918e+11;3.21052e-08
8.45947e+11;3.21057e-08
8.45977e+11;3.21063e-08
8.46006e+11;3.21068e-08
8.46035e+11;3.21073e-08
8.46064e+11;3.21078e-08
8.46094e+11;3.21083e-08
8.46123e+11;3.21089e-08
8.46152e+11;3.21094e-08
8.46182e+11;3.21099e-08
8.46211e+11;3.21104e-08
8.4624e+11;3.21109e-08
8.4627e+11;3.21115e-08
8.46299e+11;3.2112e-08
8.46328e+11;3.21125e-08
8.46357e+11;3.2113e-08
8.46387e+11;3.21135e-08
8.46416e+11;3.21141e-08
8.46445e+11;3.21146e-08
8.46475e+11;3.21151e-08
8.46504e+11;3.21156e-08
8.46533e+11;3.21161e-08
8.46562e+11;3.21167e-08
8.46592e+11;3.21172e-08
8.46621e+11;3.21177e-08
8.4665e+11;3.21182e-08
8.4668e+11;3.21188e-08
8.46709e+11;3.21193e-08
8.46738e+11;3.21198e-08
8.46768e+11;3.21203e-08
8.46797e+11;3.21208e-08
8.46826e+11;3.21214e-08
8.46855e+11;3.21219e-08
8.46885e+11;3.21224e-08
8.46914e+11;3.21229e-08
8.46943e+11;3.21234e-08
8.46973e+11;3.2124e-08
8.47002e+11;3.21245e-08
8.47031e+11;3.2125e-08
8.47061e+11;3.21255e-08
8.4709e+11;3.2126e-08
8.47119e+11;3.21266e-08
8.47148e+11;3.21271e-08
8.47178e+11;3.21276e-08
8.47207e+11;3.21281e-08
8.47236e+11;3.21286e-08
8.47266e+11;3.21292e-08
8.47295e+11;3.21297e-08
8.47324e+11;3.21302e-08
8.47354e+11;3.21307e-08
8.47383e+11;3.21312e-08
8.47412e+11;3.21318e-08
8.47441e+11;3.21323e-08
8.47471e+11;3.21328e-08
8.475e+11;3.21333e-08
8.47529e+11;3.21339e-08
8.47559e+11;3.21344e-08
8.47588e+11;3.21349e-08
8.47617e+11;3.21354e-08
8.47646e+11;3.21359e-08
8.47676e+11;3.21365e-08
8.47705e+11;3.2137e-08
8.47734e+11;3.21375e-08
8.47764e+11;3.2138e-08
8.47793e+11;3.21385e-08
8.47822e+11;3.21391e-08
8.47852e+11;3.21396e-08
8.47881e+11;3.21401e-08
8.4791e+11;3.21406e-08
8.47939e+11;3.21411e-08
8.47969e+11;3.21417e-08
8.47998e+11;3.21422e-08
8.48027e+11;3.21427e-08
8.48057e+11;3.21432e-08
8.48086e+11;3.21437e-08
8.48115e+11;3.21443e-08
8.48145e+11;3.21448e-08
8.48174e+11;3.21453e-08
8.48203e+11;3.21458e-08
8.48232e+11;3.21464e-08
8.48262e+11;3.21469e-08
8.48291e+11;3.21474e-08
8.4832e+11;3.21479e-08
8.4835e+11;3.21484e-08
8.48379e+11;3.2149e-08
8.48408e+11;3.21495e-08
8.48438e+11;3.215e-08
8.48467e+11;3.21505e-08
8.48496e+11;3.2151e-08
8.48525e+11;3.21516e-08
8.48555e+11;3.21521e-08
8.48584e+11;3.21526e-08
8.48613e+11;3.21531e-08
8.48643e+11;3.21536e-08
8.48672e+11;3.21542e-08
8.48701e+11;3.21547e-08
8.4873e+11;3.21552e-08
8.4876e+11;3.21557e-08
8.48789e+11;3.21563e-08
8.48818e+11;3.21568e-08
8.48848e+11;3.21573e-08
8.48877e+11;3.21578e-08
8.48906e+11;3.21583e-08
8.48936e+11;3.21589e-08
8.48965e+11;3.21594e-08
8.48994e+11;3.21599e-08
8.49023e+11;3.21604e-08
8.49053e+11;3.21609e-08
8.49082e+11;3.21615e-08
8.49111e+11;3.2162e-08
8.49141e+11;3.21625e-08
8.4917e+11;3.2163e-08
8.49199e+11;3.21635e-08
8.49229e+11;3.21641e-08
8.49258e+11;3.21646e-08
8.49287e+11;3.21651e-08
8.49316e+11;3.21656e-08
8.49346e+11;3.21661e-08
8.49375e+11;3.21667e-08
8.49404e+11;3.21672e-08
8.49434e+11;3.21677e-08
8.49463e+11;3.21682e-08
8.49492e+11;3.21688e-08
8.49521e+11;3.21693e-08
8.49551e+11;3.21698e-08
8.4958e+11;3.21703e-08
8.49609e+11;3.21708e-08
8.49639e+11;3.21714e-08
8.49668e+11;3.21719e-08
8.49697e+11;3.21724e-08
8.49727e+11;3.21729e-08
8.49756e+11;3.21734e-08
8.49785e+11;3.2174e-08
8.49814e+11;3.21745e-08
8.49844e+11;3.2175e-08
8.49873e+11;3.21755e-08
8.49902e+11;3.2176e-08
8.49932e+11;3.21766e-08
8.49961e+11;3.21771e-08
8.4999e+11;3.21776e-08
8.5002e+11;3.21781e-08
8.50049e+11;3.21786e-08
8.50078e+11;3.21792e-08
8.50107e+11;3.21797e-08
8.50137e+11;3.21802e-08
8.50166e+11;3.21807e-08
8.50195e+11;3.21813e-08
8.50225e+11;3.21818e-08
8.50254e+11;3.21823e-08
8.50283e+11;3.21828e-08
8.50312e+11;3.21833e-08
8.50342e+11;3.21839e-08
8.50371e+11;3.21844e-08
8.504e+11;3.21849e-08
8.5043e+11;3.21854e-08
8.50459e+11;3.21859e-08
8.50488e+11;3.21865e-08
8.50518e+11;3.2187e-08
8.50547e+11;3.21875e-08
8.50576e+11;3.2188e-08
8.50605e+11;3.21885e-08
8.50635e+11;3.21891e-08
8.50664e+11;3.21896e-08
8.50693e+11;3.21901e-08
8.50723e+11;3.21906e-08
8.50752e+11;3.21911e-08
8.50781e+11;3.21917e-08
8.50811e+11;3.21922e-08
8.5084e+11;3.21927e-08
8.50869e+11;3.21932e-08
8.50898e+11;3.21938e-08
8.50928e+11;3.21943e-08
8.50957e+11;3.21948e-08
8.50986e+11;3.21953e-08
8.51016e+11;3.21958e-08
8.51045e+11;3.21964e-08
8.51074e+11;3.21969e-08
8.51104e+11;3.21974e-08
8.51133e+11;3.21979e-08
8.51162e+11;3.21984e-08
8.51191e+11;3.2199e-08
8.51221e+11;3.21995e-08
8.5125e+11;3.22e-08
8.51279e+11;3.22005e-08
8.51309e+11;3.2201e-08
8.51338e+11;3.22016e-08
8.51367e+11;3.22021e-08
8.51396e+11;3.22026e-08
8.51426e+11;3.22031e-08
8.51455e+11;3.22036e-08
8.51484e+11;3.22042e-08
8.51514e+11;3.22047e-08
8.51543e+11;3.22052e-08
8.51572e+11;3.22057e-08
8.51602e+11;3.22063e-08
8.51631e+11;3.22068e-08
8.5166e+11;3.22073e-08
8.51689e+11;3.22078e-08
8.51719e+11;3.22083e-08
8.51748e+11;3.22089e-08
8.51777e+11;3.22094e-08
8.51807e+11;3.22099e-08
8.51836e+11;3.22104e-08
8.51865e+11;3.22109e-08
8.51895e+11;3.22115e-08
8.51924e+11;3.2212e-08
8.51953e+11;3.22125e-08
8.51982e+11;3.2213e-08
8.52012e+11;3.22135e-08
8.52041e+11;3.22141e-08
8.5207e+11;3.22146e-08
8.521e+11;3.22151e-08
8.52129e+11;3.22156e-08
8.52158e+11;3.22161e-08
8.52188e+11;3.22167e-08
8.52217e+11;3.22172e-08
8.52246e+11;3.22177e-08
8.52275e+11;3.22182e-08
8.52305e+11;3.22187e-08
8.52334e+11;3.22193e-08
8.52363e+11;3.22198e-08
8.52393e+11;3.22203e-08
8.52422e+11;3.22208e-08
8.52451e+11;3.22214e-08
8.5248e+11;3.22219e-08
8.5251e+11;3.22224e-08
8.52539e+11;3.22229e-08
8.52568e+11;3.22234e-08
8.52598e+11;3.2224e-08
8.52627e+11;3.22245e-08
8.52656e+11;3.2225e-08
8.52686e+11;3.22255e-08
8.52715e+11;3.2226e-08
8.52744e+11;3.22266e-08
8.52773e+11;3.22271e-08
8.52803e+11;3.22276e-08
8.52832e+11;3.22281e-08
8.52861e+11;3.22286e-08
8.52891e+11;3.22292e-08
8.5292e+11;3.22297e-08
8.52949e+11;3.22302e-08
8.52979e+11;3.22307e-08
8.53008e+11;3.22312e-08
8.53037e+11;3.22318e-08
8.53066e+11;3.22323e-08
8.53096e+11;3.22328e-08
8.53125e+11;3.22333e-08
8.53154e+11;3.22339e-08
8.53184e+11;3.22344e-08
8.53213e+11;3.22349e-08
8.53242e+11;3.22354e-08
8.53271e+11;3.22359e-08
8.53301e+11;3.22365e-08
8.5333e+11;3.2237e-08
8.53359e+11;3.22375e-08
8.53389e+11;3.2238e-08
8.53418e+11;3.22385e-08
8.53447e+11;3.22391e-08
8.53477e+11;3.22396e-08
8.53506e+11;3.22401e-08
8.53535e+11;3.22406e-08
8.53564e+11;3.22411e-08
8.53594e+11;3.22417e-08
8.53623e+11;3.22422e-08
8.53652e+11;3.22427e-08
8.53682e+11;3.22432e-08
8.53711e+11;3.22438e-08
8.5374e+11;3.22443e-08
8.5377e+11;3.22448e-08
8.53799e+11;3.22453e-08
8.53828e+11;3.22458e-08
8.53857e+11;3.22464e-08
8.53887e+11;3.22469e-08
8.53916e+11;3.22474e-08
8.53945e+11;3.22479e-08
8.53975e+11;3.22484e-08
8.54004e+11;3.2249e-08
8.54033e+11;3.22495e-08
8.54062e+11;3.225e-08
8.54092e+11;3.22505e-08
8.54121e+11;3.2251e-08
8.5415e+11;3.22516e-08
8.5418e+11;3.22521e-08
8.54209e+11;3.22526e-08
8.54238e+11;3.22531e-08
8.54268e+11;3.22536e-08
8.54297e+11;3.22542e-08
8.54326e+11;3.22547e-08
8.54355e+11;3.22552e-08
8.54385e+11;3.22557e-08
8.54414e+11;3.22563e-08
8.54443e+11;3.22568e-08
8.54473e+11;3.22573e-08
8.54502e+11;3.22578e-08
8.54531e+11;3.22583e-08
8.54561e+11;3.22589e-08
8.5459e+11;3.22594e-08
8.54619e+11;3.22599e-08
8.54648e+11;3.22604e-08
8.54678e+11;3.22609e-08
8.54707e+11;3.22615e-08
8.54736e+11;3.2262e-08
8.54766e+11;3.22625e-08
8.54795e+11;3.2263e-08
8.54824e+11;3.22635e-08
8.54854e+11;3.22641e-08
8.54883e+11;3.22646e-08
8.54912e+11;3.22651e-08
8.54941e+11;3.22656e-08
8.54971e+11;3.22661e-08
8.55e+11;3.22667e-08
8.55029e+11;3.22672e-08
8.55059e+11;3.22677e-08
8.55088e+11;3.22682e-08
8.55117e+11;3.22688e-08
8.55146e+11;3.22693e-08
8.55176e+11;3.22698e-08
8.55205e+11;3.22703e-08
8.55234e+11;3.22708e-08
